"LOCATION","Country","VARIABLE","Variable","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1986-Q1","Q1-1986","GBP","Pound Sterling","0","Units","2018","2018",243060000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1986-Q2","Q2-1986","GBP","Pound Sterling","0","Units","2018","2018",241628000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1986-Q3","Q3-1986","GBP","Pound Sterling","0","Units","2018","2018",239536000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1986-Q4","Q4-1986","GBP","Pound Sterling","0","Units","2018","2018",239600000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1987-Q1","Q1-1987","GBP","Pound Sterling","0","Units","2018","2018",239188000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1987-Q2","Q2-1987","GBP","Pound Sterling","0","Units","2018","2018",243024000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1987-Q3","Q3-1987","GBP","Pound Sterling","0","Units","2018","2018",242156000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1987-Q4","Q4-1987","GBP","Pound Sterling","0","Units","2018","2018",241424000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1988-Q1","Q1-1988","GBP","Pound Sterling","0","Units","2018","2018",242360000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1988-Q2","Q2-1988","GBP","Pound Sterling","0","Units","2018","2018",242020000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1988-Q3","Q3-1988","GBP","Pound Sterling","0","Units","2018","2018",239964000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1988-Q4","Q4-1988","GBP","Pound Sterling","0","Units","2018","2018",243336000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1989-Q1","Q1-1989","GBP","Pound Sterling","0","Units","2018","2018",241576000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1989-Q2","Q2-1989","GBP","Pound Sterling","0","Units","2018","2018",242752000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1989-Q3","Q3-1989","GBP","Pound Sterling","0","Units","2018","2018",246520000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1989-Q4","Q4-1989","GBP","Pound Sterling","0","Units","2018","2018",245420000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1990-Q1","Q1-1990","GBP","Pound Sterling","0","Units","2018","2018",247604000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1990-Q2","Q2-1990","GBP","Pound Sterling","0","Units","2018","2018",248596000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1990-Q3","Q3-1990","GBP","Pound Sterling","0","Units","2018","2018",250624000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1990-Q4","Q4-1990","GBP","Pound Sterling","0","Units","2018","2018",252856000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1991-Q1","Q1-1991","GBP","Pound Sterling","0","Units","2018","2018",253448000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1991-Q2","Q2-1991","GBP","Pound Sterling","0","Units","2018","2018",260152000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1991-Q3","Q3-1991","GBP","Pound Sterling","0","Units","2018","2018",258200000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1991-Q4","Q4-1991","GBP","Pound Sterling","0","Units","2018","2018",257768000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1992-Q1","Q1-1992","GBP","Pound Sterling","0","Units","2018","2018",258740000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1992-Q2","Q2-1992","GBP","Pound Sterling","0","Units","2018","2018",259928000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1992-Q3","Q3-1992","GBP","Pound Sterling","0","Units","2018","2018",259896000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1992-Q4","Q4-1992","GBP","Pound Sterling","0","Units","2018","2018",261108000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1993-Q1","Q1-1993","GBP","Pound Sterling","0","Units","2018","2018",258764000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1993-Q2","Q2-1993","GBP","Pound Sterling","0","Units","2018","2018",256460000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1993-Q3","Q3-1993","GBP","Pound Sterling","0","Units","2018","2018",259408000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1993-Q4","Q4-1993","GBP","Pound Sterling","0","Units","2018","2018",259204000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1994-Q1","Q1-1994","GBP","Pound Sterling","0","Units","2018","2018",258820000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1994-Q2","Q2-1994","GBP","Pound Sterling","0","Units","2018","2018",262696000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1994-Q3","Q3-1994","GBP","Pound Sterling","0","Units","2018","2018",262456000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1994-Q4","Q4-1994","GBP","Pound Sterling","0","Units","2018","2018",261552000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1995-Q1","Q1-1995","GBP","Pound Sterling","0","Units","2018","2018",264268000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1995-Q2","Q2-1995","GBP","Pound Sterling","0","Units","2018","2018",265284000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1995-Q3","Q3-1995","GBP","Pound Sterling","0","Units","2018","2018",264604000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1995-Q4","Q4-1995","GBP","Pound Sterling","0","Units","2018","2018",265744000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1996-Q1","Q1-1996","GBP","Pound Sterling","0","Units","2018","2018",267180000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1996-Q2","Q2-1996","GBP","Pound Sterling","0","Units","2018","2018",265340000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1996-Q3","Q3-1996","GBP","Pound Sterling","0","Units","2018","2018",266936000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1996-Q4","Q4-1996","GBP","Pound Sterling","0","Units","2018","2018",267636000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1997-Q1","Q1-1997","GBP","Pound Sterling","0","Units","2018","2018",265180000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1997-Q2","Q2-1997","GBP","Pound Sterling","0","Units","2018","2018",262200000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1997-Q3","Q3-1997","GBP","Pound Sterling","0","Units","2018","2018",266056000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1997-Q4","Q4-1997","GBP","Pound Sterling","0","Units","2018","2018",271344000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1998-Q1","Q1-1998","GBP","Pound Sterling","0","Units","2018","2018",273812000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1998-Q2","Q2-1998","GBP","Pound Sterling","0","Units","2018","2018",275092000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1998-Q3","Q3-1998","GBP","Pound Sterling","0","Units","2018","2018",278208000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1998-Q4","Q4-1998","GBP","Pound Sterling","0","Units","2018","2018",278412000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1999-Q1","Q1-1999","GBP","Pound Sterling","0","Units","2018","2018",277104000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1999-Q2","Q2-1999","GBP","Pound Sterling","0","Units","2018","2018",286680000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1999-Q3","Q3-1999","GBP","Pound Sterling","0","Units","2018","2018",290220000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","1999-Q4","Q4-1999","GBP","Pound Sterling","0","Units","2018","2018",290300000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","2000-Q1","Q1-2000","GBP","Pound Sterling","0","Units","2018","2018",287192000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","2000-Q2","Q2-2000","GBP","Pound Sterling","0","Units","2018","2018",296884000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","2000-Q3","Q3-2000","GBP","Pound Sterling","0","Units","2018","2018",299036000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","2000-Q4","Q4-2000","GBP","Pound Sterling","0","Units","2018","2018",298820000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","2001-Q1","Q1-2001","GBP","Pound Sterling","0","Units","2018","2018",306004000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","2001-Q2","Q2-2001","GBP","Pound Sterling","0","Units","2018","2018",301636000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","2001-Q3","Q3-2001","GBP","Pound Sterling","0","Units","2018","2018",309508000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","2001-Q4","Q4-2001","GBP","Pound Sterling","0","Units","2018","2018",315588000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","2002-Q1","Q1-2002","GBP","Pound Sterling","0","Units","2018","2018",314768000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","2002-Q2","Q2-2002","GBP","Pound Sterling","0","Units","2018","2018",319868000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","2002-Q3","Q3-2002","GBP","Pound Sterling","0","Units","2018","2018",324340000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","2002-Q4","Q4-2002","GBP","Pound Sterling","0","Units","2018","2018",324228000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","2003-Q1","Q1-2003","GBP","Pound Sterling","0","Units","2018","2018",328348000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","2003-Q2","Q2-2003","GBP","Pound Sterling","0","Units","2018","2018",332996000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","2003-Q3","Q3-2003","GBP","Pound Sterling","0","Units","2018","2018",336724000000,,
"GBR","United Kingdom","CGV","Government final consumption expenditure, volume","Q","Quarterly","2003-Q4","Q4-2003","GBP","Pound Sterling","0","Units","2018","2018",342592000000,,
